id,type,name,name_en,area,phone,fax,hours_weekly_range,hours,address,city,lat,lng,distance
1145,1,ATM Orange Grove,Orange Grove ATM,VI,,,FALSE,LMMJVSD,"""3009 Orange Grove, Shopping Center, St. Croix, VI""",St. Croix,17.745319,-64.71953,43.53813761
1146,1,ATM Sunny Isle 1,Sunny Isle 1 ATM,VI,,,FALSE,LMMJVSD,"""Sunny Isle Shopping Center, 4500 Sion Farm, St. Croix, VI""",St. Croix,17.728972,-64.74765,41.92410934
1147,1,ATM Sunny Isle 2,Sunny Isle 2 ATM,VI,,,FALSE,LMMJVSD,"""Sunny Isle Shopping Center, 4500 Sion Farm, St. Croix, VI""",St. Croix,17.728972,-64.74765,41.92410934
1148,1,ATM Hibiscus Alley,Hibiscus Alley ATM,VI,,,FALSE,LMMJVSD,"""34-35 Dronningens Gade, St. Thomas, VI""",St. Thomas,18.340825,-64.931783,25.69175554
1149,1,ATM VI Popular Center 2,VI Popular Center 2 ATM,VI,,,FALSE,LMMJVSD,"""193 Altona & Welgunst, Charlotte Amalie, St. Thomas, VI""",St. Thomas,18.338194,-64.945853,24.7145806
1150,1,ATM VI Popular Center 3,VI Popular Center 3 ATM,VI,,,FALSE,LMMJVSD,"""193 Altona & Welgunst, Charlotte Amalie, St. Thomas, VI""",St. Thomas,18.338194,-64.945853,24.7145806
1151,1,ATM VI Popular Center 5,VI Popular Center 5 ATM,VI,,,FALSE,LMMJVSD,"""193 Altona & Welgunst, Charlotte Amalie, St. Thomas, VI""",St. Thomas,18.338194,-64.945853,24.7145806
1152,1,ATM Fort Mylner 1,Fort Mylner 1 ATM,VI,,,FALSE,LMMJVSD,"""10-A Estate Charlotte Amalie, St. Thomas, VI""",St. Thomas,18.334972,-64.889976,28.57919037
1153,1,ATM Fort Mylner 2,Fort Mylner 2 ATM,VI,,,FALSE,LMMJVSD,"""10-A Estate Charlotte Amalie, St. Thomas, VI""",St. Thomas,18.334972,-64.889976,28.57919037
1154,1,ATM Sugar Estate 1,Sugar Estate 1 ATM,VI,,,FALSE,LMMJVSD,"""Lockhart Gardens, Shopping Center 1-A, Estate Thomas, St. Thomas, VI""",St. Thomas,18.338933,-64.915047,26.84781562
1155,1,ATM Sugar Estate 2,Sugar Estate 2 ATM,VI,,,FALSE,LMMJVSD,"""Lockhart Gardens, Shopping Center 1-A, Estate Thomas, St. Thomas, VI""",St. Thomas,18.338933,-64.915047,26.84781562
1156,1,ATM Red Hook 1,Red Hook 1 ATM,VI,,,FALSE,LMMJVSD,"""Red Hook Shopping Center 1, 2 &3 Red Hook Quarters Estate Smith Bay, St. Thomas, VI""",St. Thomas,18.325633,-64.852661,31.15560512
1157,1,ATM Red Hook 2,Red Hook 2 ATM,VI,,,FALSE,LMMJVSD,"""5 F Cruz Bay, St John, St. John, VI""",St. John,18.330871,-64.795021,35.15121881
1158,1,ATM Sunshine Mall 1,Sunshine Mall 1 ATM,VI,,,FALSE,LMMJVSD,"""Sunshine Mall 1, Estate Cane, Suite 201-203, St. Croix, VI""",St. Croix,17.706083,-64.842948,36.27331612
1159,1,ATM Sunshine Mall 2,Sunshine Mall 2 ATM,VI,,,FALSE,LMMJVSD,"""Sunshine Mall 1, Estate Cane, Suite 201-203, St. Croix, VI""",St. Croix,17.706083,-64.842948,36.27331612
1160,1,ATM Condado Gallery 1,Condado Gallery 1 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Roberto H. Todd 100, San Juan, PR""",San Juan,18.452802,-66.073375,53.60028496
1161,1,ATM Condado Gallery 2,Condado Gallery 2 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Roberto H. Todd 100, San Juan, PR""",San Juan,18.452802,-66.073375,53.60028496
1162,1,ATM Condado Gallery 3,Condado Gallery 3  ATM,PR,,,FALSE,LMMJVSD,"""Ave. Roberto H. Todd 100, San Juan, PR""",San Juan,18.452802,-66.073375,53.60028496
1163,1,ATM Aibonito 1,Aibonito 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 14, Km 51.3, Bo. El Roble, Aibonito, PR""",Aibonito,18.140614,-66.260319,66.53768963
1164,1,ATM Aibonito 2,Aibonito 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 14, Km 51.3, Bo. El Roble, Aibonito, PR""",Aibonito,18.140614,-66.260319,66.53768963
1165,1,ATM Barranquitas 1,Barranquitas 1 ATM,PR,,,FALSE,LMMJVSD,"""San Cristobal Mall, Carr. 156 Km. 7.1, Barranquitas, PR""",Barranquitas,18.105953,-66.175289,60.74469157
1166,1,ATM Barranquitas 2,Barranquitas 2 ATM,PR,,,FALSE,LMMJVSD,"""San Cristobal Mall, Carr. 156 Km. 7.1, Barranquitas, PR""",Barranquitas,18.105953,-66.175289,60.74469157
1167,1,ATM Salinas 1,Salinas 1 ATM,PR,,,FALSE,LMMJVSD,"""Calle Muñoz Rivera 1, Salinas, PR""",Salinas,17.976436,-66.29863,69.65081609
1168,1,ATM Salinas 2,Salinas 2 ATM,PR,,,FALSE,LMMJVSD,"""Calle Muñoz Rivera 1, Salinas, PR""",Salinas,17.976436,-66.29863,69.65081609
1169,1,ATM Arroyo,Arroyo ATM,PR,,,FALSE,LMMJVSD,"""Carr. 753, Esq. Carr. 3, Arroyo, PR""",Arroyo,17.975021,-66.058244,53.20286025
1170,1,ATM El Mercado Plaza Naranjito 1,El Mercado Plaza Naranjito 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 152 Km. 14.6, Bo. Cedro Arriba, Naranjito, PR""",Naranjito,18.27228,-66.274356,67.35743926
1171,1,ATM El Mercado Plaza Naranjito 2,El Mercado Plaza Naranjito 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 152 Km. 14.6, Bo. Cedro Arriba, Naranjito, PR""",Naranjito,18.27228,-66.274356,67.35743926
1172,1,ATM Ave 65 de Inf. Shop 1,Ave 65 de Inf. Shop 1 ATM,PR,,,FALSE,LMMJVSD,"""Ave. 65 de Infanteria Shopping Center, San Juan, PR""",San Juan,18.395639,-66.041332,51.2764795
1173,1,ATM Ave 65 de Inf. Shop 2,Ave 65 de Inf. Shop 2 ATM,PR,,,FALSE,LMMJVSD,"""Ave. 65 de Infanteria Shopping Center, San Juan, PR""",San Juan,18.395639,-66.041332,51.2764795
1174,1,ATM Centro Del Sur Mall 1,Centro Del Sur Mall 1 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Boulevard, Miguel Pou 1497, Ponce, PR""",Ponce,18.009403,-66.60168,90.41112942
1175,1,ATM Centro Del Sur Mall 2,Centro Del Sur Mall 2 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Boulevard, Miguel Pou 1497, Ponce, PR""",Ponce,18.009403,-66.60168,90.41112942
1176,1,ATM Plaza Carolina 1,Plaza Carolina 1 ATM,PR,,,FALSE,LMMJVSD,"""Exp. Loiza, Salida Ave. Fragoso, Ruta 26, Carolina, PR""",Carolina,18.393021,-65.976084,46.75834748
1177,1,ATM Plaza Carolina 2,Plaza Carolina 2 ATM,PR,,,FALSE,LMMJVSD,"""Exp. Loiza, Salida Ave. Fragoso, Ruta 26, Carolina, PR""",Carolina,18.393021,-65.976084,46.75834748
1178,1,ATM Plaza Carolina 3,Plaza Carolina 3 ATM,PR,,,FALSE,LMMJVSD,"""Exp. Loiza, Salida Ave. Fragoso, Ruta 26, Carolina, PR""",Carolina,18.393021,-65.976084,46.75834748
1179,1,ATM Plaza Carolina 4,Plaza Carolina 4 ATM,PR,,,FALSE,LMMJVSD,"""Exp. Loiza, Salida Ave. Fragoso, Ruta 26, Carolina, PR""",Carolina,18.393021,-65.976084,46.75834748
1180,1,ATM Arecibo San Luis 1,Arecibo San Luis 1 ATM,PR,,,FALSE,LMMJVSD,"""Ave. San Luis 614, Arecibo, PR""",Arecibo,18.46887,-66.730862,99.09646472
1181,1,ATM Arecibo San Luis 2,Arecibo San Luis 2 ATM,PR,,,FALSE,LMMJVSD,"""Ave. San Luis 614, Arecibo, PR""",Arecibo,18.46887,-66.730862,99.09646472
1182,1,ATM Arecibo San Luis 3,Arecibo San Luis 3 ATM,PR,,,FALSE,LMMJVSD,"""Ave. San Luis 614, Arecibo, PR""",Arecibo,18.46887,-66.730862,99.09646472
1183,1,ATM San Francisco 1,San Francisco 1 ATM,PR,,,FALSE,LMMJVSD,"""San Francisco Shopping Center, Ave. De Diego 201, San Juan, PR""",San Juan,18.386849,-66.082369,54.10420618
1184,1,ATM San Francisco 2,San Francisco 2 ATM,PR,,,FALSE,LMMJVSD,"""San Francisco Shopping Center, Ave. De Diego 201, San Juan, PR""",San Juan,18.386849,-66.082369,54.10420618
1185,1,ATM Humacao CE 1,Humacao CE 1 ATM,PR,,,FALSE,LMMJVSD,"""Triumph Plaza, Lote 6, Carr. 3, Humacao, PR""",Humacao,18.148063,-65.817053,35.93826642
1186,1,ATM Humacao CE 2,Humacao CE 2 ATM,PR,,,FALSE,LMMJVSD,"""Triumph Plaza, Lote 6, Carr. 3, Humacao, PR""",Humacao,18.148063,-65.817053,35.93826642
1187,1,ATM Humacao CE 3,Humacao CE 3 ATM,PR,,,FALSE,LMMJVSD,"""Triumph Plaza, Lote 6, Carr. 3, Humacao, PR""",Humacao,18.148063,-65.817053,35.93826642
1188,1,ATM Isla Verde 1,Isla Verde 1 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Baldorioty de Castro, Esq. Calle 6, Carolina, PR""",Carolina,18.443634,-66.027671,50.42304344
1189,1,ATM Isla Verde 2,Isla Verde 2 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Baldorioty de Castro, Esq. Calle 6, Carolina, PR""",Carolina,18.443634,-66.027671,50.42304344
1190,1,ATM Isla Verde 3,Isla Verde 3 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Baldorioty de Castro, Esq. Calle 6, Carolina, PR""",Carolina,18.443634,-66.027671,50.42304344
1191,1,ATM Bayamon Oeste 1,Bayamon Oeste 1 ATM,PR,,,FALSE,LMMJVSD,"""Bayamon Oeste Shopping Center, Carr. 2 Km. 14.8, Bayamon, PR""",Bayamon,18.408492,-66.187946,61.44023685
1192,1,ATM Bayamon Oeste 2,Bayamon Oeste 2 ATM,PR,,,FALSE,LMMJVSD,"""Bayamon Oeste Shopping Center, Carr. 2 Km. 14.8, Bayamon, PR""",Bayamon,18.408592,-66.187846,61.43345784
1193,1,ATM El Señorial 1,El Señorial 1 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Winston Churchill 22, Esq. Parana, San Juan, PR""",San Juan,18.370056,-66.067693,53.06861696
1194,1,ATM El Señorial 2,El Señorial 2 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Winston Churchill 22, Esq. Parana, San Juan, PR""",San Juan,18.370056,-66.067693,53.06861696
1195,1,ATM Ponce Towne Center 1,Ponce Towne Center 1 ATM,PR,,,FALSE,LMMJVSD,"""Calle Maruca Local 3-A, Bo. Canas Carr. PR 2, Ponce, PR""",Ponce,17.997709,-66.637108,92.88546032
1196,1,ATM Ponce Towne Center  2,Ponce Towne Center  2 ATM,PR,,,FALSE,LMMJVSD,"""Calle Maruca Local 3-A, Bo. Canas Carr. PR 2, Ponce, PR""",Ponce,17.997709,-66.637108,92.88546032
1197,1,ATM Trujillo Alto Plaza 1,Trujillo Alto Plaza 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 181 Km. 3.5, Trujillo Alto, PR""",Trujillo Alto,18.370758,-66.01708,49.56515788
1198,1,ATM Trujillo Alto Plaza 2,Trujillo Alto Plaza 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 181 Km. 3.5, Trujillo Alto, PR""",Trujillo Alto,18.370758,-66.01708,49.56515788
1199,1,ATM Trujillo Alto Plaza 3,Trujillo Alto Plaza 3 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 181 Km. 3.5, Trujillo Alto, PR""",Trujillo Alto,18.370758,-66.01708,49.56515788
1200,1,ATM Centro Medico 1,Centro Medico 1 ATM,PR,,,FALSE,LMMJVSD,"""Hospital Centro Medico, Glorieta Central, Ave. Americo Miranda, Bo. Monacillos, San Juan, PR""",San Juan,18.396533,-66.073197,53.48264498
1201,1,ATM Centro Medico 2,Centro Medico 2 ATM,PR,,,FALSE,LMMJVSD,"""Hospital Centro Medico, Glorieta Central, Ave. Americo Miranda, Bo. Monacillos, San Juan, PR""",San Juan,18.396533,-66.073197,53.48264498
1202,1,ATM Rio Hondo 1,Rio Hondo 1 ATM,PR,,,FALSE,LMMJVSD,"""Rio Hondo Shopping Center, Ave. Comerio, Bayamon, PR""",Bayamon,18.421937,-66.163681,59.78186808
1203,1,ATM Rio Hondo 2,Rio Hondo 2 ATM,PR,,,FALSE,LMMJVSD,"""Rio Hondo Shopping Center, Ave. Comerio, Bayamon, PR""",Bayamon,18.421937,-66.163681,59.78186808
1204,1,ATM Rio Hondo 3,Rio Hondo 3 ATM,PR,,,FALSE,LMMJVSD,"""Rio Hondo Shopping Center, Ave. Comerio, Bayamon, PR""",Bayamon,18.421937,-66.163681,59.78186808
1205,1,ATM Xtra Plaza Fajardo 1,Xtra Plaza Fajardo 1 ATM,PR,,,FALSE,LMMJVSD,"""Plaza Fajardo Shopping Center, Carr. 3 Km. 42, Fajardo, PR""",Fajardo,18.345242,-65.67411,25.79321728
1206,1,ATM Xtra Plaza Fajardo 2,Xtra Plaza Fajardo 2 ATM,PR,,,FALSE,LMMJVSD,"""Plaza Fajardo Shopping Center, Carr. 3 Km. 42, Fajardo, PR""",Fajardo,18.345242,-65.67411,25.79321728
1207,1,ATM Mayaguez Mall Sur 1,Mayaguez Mall Sur 1 ATM,PR,,,FALSE,LMMJVSD,"""Centro Comercial Mayaguez Mall 975 Ave. Hostos, Suite 2000, Mayaguez, PR""",Mayaguez,18.156208,-67.145165,127.7587035
1208,1,ATM Mayaguez Mall Sur 2,Mayaguez Mall Sur 2 ATM,PR,,,FALSE,LMMJVSD,"""Centro Comercial Mayaguez Mall 975 Ave. Hostos, Suite 2000, Mayaguez, PR""",Mayaguez,18.156208,-67.145165,127.7587035
1209,1,ATM Mayaguez Mall Sur 3,Mayaguez Mall Sur 3 ATM,PR,,,FALSE,LMMJVSD,"""Centro Comercial Mayaguez Mall 975 Ave. Hostos, Suite 2000, Mayaguez, PR""",Mayaguez,18.156208,-67.145165,127.7587035
1210,1,ATM Plaza Guaynabo 1,Plaza Guaynabo 1 ATM,PR,,,FALSE,LMMJVSD,"""Plaza Guaynabo Shopping Center, Expreso Martínez Nadal, Carr. #20, Guaynabo, PR""",Guaynabo,18.368906,-66.109838,55.98571288
1211,1,ATM Plaza Guaynabo 2,Plaza Guaynabo 2 ATM,PR,,,FALSE,LMMJVSD,"""Plaza Guaynabo Shopping Center, Expreso Martínez Nadal, Carr. #20, Guaynabo, PR""",Guaynabo,18.368906,-66.109838,55.98571288
1212,1,ATM Plaza Guaynabo 3,Plaza Guaynabo 3 ATM,PR,,,FALSE,LMMJVSD,"""Plaza Guaynabo Shopping Center, Expreso Martínez Nadal, Carr. #20, Guaynabo, PR""",Guaynabo,18.368906,-66.109838,55.98571288
1213,1,ATM Toa Baja 1,Toa Baja 1 ATM,PR,,,FALSE,LMMJVSD,"""Carretera #2, Km 18.6, Barrio Candelaria, Toa Baja, PR""",Toa Baja,18.403897,-66.223347,63.88406756
1214,1,ATM Toa Baja 2,Toa Baja 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr #2, Km 18.6, Bo Candelaría, Toa Baja, PR""",Toa Baja,18.403897,-66.223347,63.88406756
1215,1,ATM Caparra Center,Caparra Center ATM,PR,,,FALSE,LMMJVSD,"""1451 Ave FD Roosevelt, San Juan, PR""",San Juan,18.413319,-66.097099,55.16223656
1216,1,ATM Plaza Dorada 1,Plaza Dorada 1 ATM,PR,,,FALSE,LMMJVSD,"""Plaza Dorada Carr. 693 KM 8.5, Bo Higuillar Ave. Jesús Efrón, Dorado, PR""",Dorado,18.465365,-66.282656,68.0865129
1217,1,ATM Plaza Dorada 2,Plaza Dorada 2 ATM,PR,,,FALSE,LMMJVSD,"""Plaza Dorada Carr. 693 KM 8.5, Bo Higuillar Ave. Jesús Efrón, Dorado, PR""",Dorado,18.465365,-66.282656,68.0865129
1218,1,ATM Ponce El Monte 1,Ponce El Monte 1 ATM,PR,,,FALSE,LMMJVSD,"""Monte Town Center, Carr. #14 Km 6.0, Ponce, Ponce, PR""",Ponce,18.041786,-66.578289,88.7170468
1219,1,ATM Ponce El Monte 2,Ponce El Monte 2 ATM,PR,,,FALSE,LMMJVSD,"""Monte Town Center, Carr. #14 Km 6.0, Ponce, Ponce, PR""",Ponce,18.041786,-66.578289,88.7170468
1220,1,ATM Culebra 1,Culebra 1 ATM,PR,,,FALSE,LMMJVSD,"""Calle Pedro Marquez 9, Culebra, PR""",Culebra,18.30176,-65.302193,0.004681564
1221,1,ATM Palmas del Mar,Palmas del Mar ATM,PR,,,FALSE,LMMJVSD,"""Palmanova Plaza, Humacao, PR""",Humacao,18.082553,-65.799243,35.00287108
1222,1,ATM Las Piedras 1,Las Piedras 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 183 Km. 21.1, Las Piedras, PR""",Las Piedras,18.176676,-65.873124,39.71374183
1223,1,ATM Las Piedras 2,Las Piedras 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 183 Km. 21.1, Las Piedras, PR""",Las Piedras,18.176676,-65.873124,39.71374183
1224,1,ATM Loiza,Loiza ATM,PR,,,FALSE,LMMJVSD,"""Calle San Patricio 64, Loiza, PR""",Loiza,18.432525,-66.879714,109.3608757
1225,1,ATM Maunabo,Maunabo ATM,PR,,,FALSE,LMMJVSD,"""Calle Santiago Iglesia 1, Maunabo, PR""",Maunabo,18.007542,-65.899732,42.24464293
1226,1,ATM Naguabo 1,Naguabo 1 ATM,PR,,,FALSE,LMMJVSD,"""Calle Juan R. Garzot 19, Esq. Muñoz Rivera, Naguabo, PR""",Naguabo,18.211555,-65.73623,30.17831927
1227,1,ATM Naguabo 2,Naguabo 2 ATM,PR,,,FALSE,LMMJVSD,"""Calle Juan R. Garzot 19, Esq. Muñoz Rivera, Naguabo, PR""",Naguabo,18.211555,-65.73623,30.17831927
1228,1,ATM Plaza Del Yunque 1,Plaza Del Yunque 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. Estatal 3 Km. 22.2, Rio Grande, PR""",Rio Grande,18.378222,-65.840257,37.33887094
1229,1,ATM Plaza Del Yunque 2,Plaza Del Yunque 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. Estatal 3 Km. 22.2, Rio Grande, PR""",Rio Grande,18.378222,-65.840257,37.33887094
1230,1,ATM Lajas 1,Lajas 1 ATM,PR,,,FALSE,LMMJVSD,"""Calle 65 Infanteria 34, Lajas, PR""",Lajas,18.047297,-67.059474,121.9639826
1231,1,ATM Lajas 2,Lajas 2 ATM,PR,,,FALSE,LMMJVSD,"""Calle 65 Infanteria 34, Lajas, PR""",Lajas,18.047297,-67.059474,121.9639826
1232,1,ATM Lajas 3,Lajas 3 ATM,PR,,,FALSE,LMMJVSD,"""Calle 65 Infanteria 34, Lajas, PR""",Lajas,18.047297,-67.059474,121.9639826
1233,1,ATM Ralph Food Juncos 1,Ralph Food Juncos 1 ATM,PR,,,FALSE,LMMJVSD,"""Urb. Valencia 2, Calle Santiago, Fernandez 20, Las Piedras, PR""",Las Piedras,18.22544,-65.915727,42.55955433
1234,1,ATM Ralph Food Juncos 2,Ralph Food Juncos 2 ATM,PR,,,FALSE,LMMJVSD,"""Urb. Valencia 2, Calle Santiago, Fernandez 20, Juncos, PR""",Juncos,18.22544,-65.915727,42.55955433
1235,1,ATM Plaza Del Sol 1,Plaza Del Sol 1 ATM,PR,,,FALSE,LMMJVSD,"""Centro Comercial Plaza del Sol, Ave. West Main 725, Sierra Bayamon, Bayamon, PR""",Bayamon,18.406544,-66.164082,59.78607752
1236,1,ATM Plaza Del Sol 2,Plaza Del Sol 2 ATM,PR,,,FALSE,LMMJVSD,"""Centro Comercial Plaza del Sol, Ave. West Main 725, Sierra Bayamon, Bayamon, PR""",Bayamon,18.406544,-66.164082,59.78607752
1237,1,ATM Plaza Del Sol 3,Plaza Del Sol 3 ATM,PR,,,FALSE,LMMJVSD,"""Centro Comercial Plaza del Sol, Ave. West Main 725, Sierra Bayamon, Bayamon, PR""",Bayamon,18.406544,-66.164082,59.78607752
1238,1,ATM Plaza Del Sol 4,Plaza Del Sol 4 ATM,PR,,,FALSE,LMMJVSD,"""Centro Comercial Plaza del Sol, Ave. West Main 725, Sierra Bayamon, Bayamon, PR""",Bayamon,18.406544,-66.164082,59.78607752
1239,1,ATM Sabana Grande 1,Sabana Grande 1 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Vicente Quilichini 8, Sabana Grande, PR""",Sabana Grande,18.075615,-66.959957,115.0346385
1240,1,ATM Sabana Grande 2,Sabana Grande 2 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Vicente Quilichini 8, Sabana Grande, PR""",Sabana Grande,18.075615,-66.959957,115.0346385
1241,1,ATM Caguas Pueblo,Caguas Pueblo ATM,PR,,,FALSE,LMMJVSD,"""Calle Muñoz Rivera 20, Esq. Ruiz Belvis, Caguas, PR""",Caguas,18.235404,-66.03564,50.84720035
1242,1,ATM Guaynabo Las Cumbres 1,Guaynabo Las Cumbres 1 ATM,PR,,,FALSE,LMMJVSD,"""Jardines Reales Shopping Center, Ave. Las Cumbres, Int. Juan Carlos de Borbon,Bo. Santa Rosa, Guaynabo, PR""",Guaynabo,18.362593,-66.119446,56.64523369
1243,1,ATM Guaynabo Las Cumbres 2,Guaynabo Las Cumbres 2 ATM,PR,,,FALSE,LMMJVSD,"""Jardines Reales Shopping Center, Ave. Las Cumbres, Int. Juan Carlos de Borbon,Bo. Santa Rosa, Guaynabo, PR""",Guaynabo,18.362593,-66.119446,56.64523369
1244,1,ATM Walmart Parada 18,Walmart Parada 18 ATM,PR,,,FALSE,LMMJVSD,"""Roberto H.Todd Ave. Parada 18, San Juan, PR""",San Juan,18.44781,-66.076402,53.79808456
1245,1,ATM City View Plaza Guaynabo,City View Plaza Guaynabo ATM,PR,,,FALSE,LMMJVSD,"""Carr. 165 Km 1.2, Guaynabo, PR""",Guaynabo,18.417006,-66.109023,55.99311326
1246,1,ATM Canóvanas Outlets 1,Canóvanas Outlets 1 ATM,PR,,,FALSE,LMMJVSD,"""Canovanas Outlet, Carr. 3 Km.18.4, Canovanas, PR""",Canovanas,18.374524,-65.884602,40.40075201
1247,1,ATM Canóvanas Outlets 2,Canóvanas Outlets 2 ATM,PR,,,FALSE,LMMJVSD,"""Canovanas Outlet, Carr. 3 Km.18.4, Canovanas, PR""",Canovanas,18.374524,-65.884602,40.40075201
1248,1,ATM Canóvanas Outlets 3,Canóvanas Outlets 3 ATM,PR,,,FALSE,LMMJVSD,"""Canovanas Outlet, Carr. 3 Km.18.4, Canovanas, PR""",Canovanas,18.374524,-65.884602,40.40075201
1249,1,ATM Walmart Cayey,Walmart Cayey ATM,PR,,,FALSE,LMMJVSD,"""Carr. 1 Km. 54.9, Bo. Montellano, Cayey, PR""",Cayey,18.122755,-66.134131,57.86173852
1250,1,ATM Yabucoa Panoramica 1,Yabucoa Panoramica 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. Ernesto Carrasquillo 561, Yabucoa, PR""",Yabucoa,18.043879,-65.867482,39.85235352
1251,1,ATM Yabucoa Panoramica 2,Yabucoa Panoramica 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. Ernesto Carrasquillo 561, Yabucoa, PR""",Yabucoa,18.043879,-65.867482,39.85235352
1253,1,ATM Ralph Food Warehouse CE,Ralph Food Warehouse CE ATM,PR,,,FALSE,LMMJVSD,"""Marginal P-1 Calle 10, Bo. Bairoa, Caguas, PR""",Caguas,18.25176,-66.035621,50.83060661
1254,1,ATM Altamira Center 1,Altamira Center 1 ATM,PR,,,FALSE,LMMJVSD,"""Edif. Altamira, Ave. Martinez Nadal, Esq. Jesus T. Piñero, Guaynabo, PR""",Guaynabo,18.397337,-66.103722,55.59610556
1255,1,ATM Los Colobos Shopping Center 1,Los Colobos Shopping Center 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 3 Km. 15.2, Bo. Canovanillas, Carolina, PR""",Carolina,18.37657,-65.919763,42.83669638
1256,1,ATM Los Colobos Shopping Center 2,Los Colobos Shopping Center 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 3 Km. 15.2, Bo. Canovanillas, Carolina, PR""",Carolina,18.37657,-65.919763,42.83669638
1257,1,ATM Los Colobos Shopping Center 3,Los Colobos Shopping Center 3 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 3 Km. 15.2, Bo. Canovanillas, Carolina, PR""",Carolina,18.37657,-65.919763,42.83669638
1258,1,ATM Instore Econo Manati,Instore Econo Manati  ATM,PR,,,FALSE,LMMJVSD,"""Carr. 670 Km. 1.1, Cordova Davila, Manati, PR""",Manati,18.423518,-66.483014,81.88301408
1259,1,ATM Walmart Caguas,Walmart Caguas ATM,PR,,,FALSE,LMMJVSD,"""Ave. Rafael Cordero, Int. PR 30, Caguas, PR""",Caguas,18.246864,-66.016236,49.49226223
1260,1,ATM Los Prados 1,Los Prados 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. PR 156 Km. 56.3, Caguas, PR""",Caguas,18.233936,-66.058848,52.45565149
1261,1,ATM Los Prados 2,Los Prados 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. PR 156 Km. 56.3, Caguas, PR""",Caguas,18.233936,-66.058848,52.45565149
1262,1,ATM Rexville Town Center 1,Rexville Town Center 1 ATM,PR,,,FALSE,LMMJVSD,"""Rexville Town Center, 3011 Carr. 167 Km. 0.60 Bayamon, PR""",Bayamon,18.361397,-66.18894,61.45729345
1263,1,ATM Rexville Town Center 2,Rexville Town Center 2 ATM,PR,,,FALSE,LMMJVSD,"""Rexville Town Center, 3011 Carr. 167 Km. 0.60 Bayamon, PR""",Bayamon,18.361397,-66.18894,61.45729345
1264,1,ATM Rexville Town Center 3,Rexville Town Center 3 ATM,PR,,,FALSE,LMMJVSD,"""Rexville Town Center, 3011 Carr. 167 Km. 0.60 Bayamon, PR""",Bayamon,18.361397,-66.18894,61.45729345
1265,1,ATM Rexville Town Center 4,Rexville Town Center 4 ATM,PR,,,FALSE,LMMJVSD,"""Rexville Town Center, 3011 Carr. 167 Km. 0.60 Bayamon, PR""",Bayamon,18.361397,-66.18894,61.45729345
1266,1,ATM Señorial Center 1,Señorial Center 1 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Lomas Verdes, Int. Carrs 177 y 52, San Juan, PR""",San Juan,18.368492,-66.073183,53.44713462
1267,1,ATM Señorial Center 2,Señorial Center 2 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Lomas Verdes, Int. Carrs 177 y 52, San Juan, PR""",San Juan,18.368492,-66.073183,53.44713462
1268,1,ATM Condado Centro 1,Condado Centro 1 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Ashford 1358, San Juan, PR""",San Juan,18.45511,-66.068674,53.2810338
1269,1,ATM Condado Centro 2,Condado Centro 2 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Ashford 1358, San Juan, PR""",San Juan,18.45511,-66.068674,53.2810338
1270,1,ATM Aguadilla Mall 1,Aguadilla Mall 1 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Los Corazones, Carr. 2 Km. 126.5, Aguadilla, PR""",Aguadilla,18.424767,-67.149795,128.0609547
1271,1,ATM Aguadilla Mall 2,Aguadilla Mall 2 ATM,PR,,,FALSE,LMMJVSD,"""Ave. Los Corazones, Carr. 2 Km. 126.5, Aguadilla, PR""",Aguadilla,18.424767,-67.149795,128.0609547
